_id,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
6384b0f15cf8afb9bcf12f3a,2020,2020,DC,District of Columbia,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Age-adjusted Prevalence,66.0,66.1,,,45.5,81.9,Gender,Female,,,,,,11,DIA,DIA10_0,AGEADJPREV,GENDER,GENF,,,,
6384b0f15cf8afb9bcf12f3b,2020,2020,GA,Georgia,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,77.0,77.1,,,73.0,80.7,Overall,Overall,,,,,,13,DIA,DIA13_2,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f3c,2020,2020,AL,Alabama,BRFSS,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,53.0,53.4,,,47.3,59.4,Gender,Female,,,,,,1,DIA,DIA8_0,CRDPREV,GENDER,GENF,,,,
6384b0f15cf8afb9bcf12f3d,2020,2020,CO,Colorado,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,55.0,55.2,,,47.1,62.9,Race/Ethnicity,"White, non-Hispanic",,,,,,8,DIA,DIA13_1,CRDPREV,RACE,WHT,,,,
6384b0f15cf8afb9bcf12f3e,2020,2020,AL,Alabama,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,79.0,79.9,,,73.6,85.0,Gender,Female,,,,,,1,DIA,DIA12_2,AGEADJPREV,GENDER,GENF,,,,
6384b0f15cf8afb9bcf12f3f,2020,2020,CA,California,BRFSS,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,58.0,58.4,,,46.4,69.5,Race/Ethnicity,Hispanic,,,,,,6,DIA,DIA8_0,AGEADJPREV,RACE,HIS,,,,
6384b0f15cf8afb9bcf12f41,2020,2020,AZ,Arizona,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,19.0,19.6,,,14.6,25.9,Race/Ethnicity,Hispanic,,,,,,4,DIA,DIA11_3,CRDPREV,RACE,HIS,,,,
6384b0f15cf8afb9bcf12f42,2020,2020,AZ,Arizona,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,65.0,65.9,,,60.1,71.2,Overall,Overall,,,,,,4,DIA,DIA12_2,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f44,2020,2020,AK,Alaska,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,50.0,50.6,,,35.5,65.6,Gender,Female,,,,,,2,DIA,DIA11_3,AGEADJPREV,GENDER,GENF,,,,
6384b0f15cf8afb9bcf12f46,2020,2020,DE,Delaware,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,44.0,44.2,,,31.6,57.6,Gender,Male,,,,,,10,DIA,DIA13_1,CRDPREV,GENDER,GENM,,,,
6384b0f15cf8afb9bcf12f47,2020,2020,CT,Connecticut,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,48.0,48.5,,,38.0,59.2,Overall,Overall,,,,,,9,DIA,DIA13_1,AGEADJPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f48,2020,2020,AK,Alaska,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,73.0,73.1,,,60.9,82.6,Overall,Overall,,,,,,2,DIA,DIA13_2,AGEADJPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f4a,2020,2020,AK,Alaska,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,41.0,41.2,,,24.3,60.5,Gender,Male,,,,,,2,DIA,DIA13_1,CRDPREV,GENDER,GENM,,,,
6384b0f15cf8afb9bcf12f4b,2020,2020,FL,Florida,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,34.0,34.3,,,26.0,43.8,Race/Ethnicity,"White, non-Hispanic",,,,,,12,DIA,DIA13_1,CRDPREV,RACE,WHT,,,,
6384b0f15cf8afb9bcf12f4d,2020,2020,DC,District of Columbia,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,57.0,57.5,,,43.7,70.2,Gender,Female,,,,,,11,DIA,DIA12_1,CRDPREV,GENDER,GENF,,,,
6384b0f15cf8afb9bcf12f4e,2020,2020,CA,California,BRFSS,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,61.0,61.6,,,50.4,71.6,Overall,Overall,,,,,,6,DIA,DIA8_0,AGEADJPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f51,2020,2020,AR,Arkansas,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,16.0,16.9,,,13.6,20.9,Race/Ethnicity,"Black, non-Hispanic",,,,,,5,DIA,DIA2_1,CRDPREV,RACE,BLK,,,,
6384b0f15cf8afb9bcf12f52,2020,2020,AZ,Arizona,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.0,13.1,,,9.3,18.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,4,DIA,DIA2_1,AGEADJPREV,RACE,BLK,,,,
6384b0f15cf8afb9bcf12f53,2020,2020,DC,District of Columbia,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,41.0,41.4,,,26.0,58.6,Gender,Male,,,,,,11,DIA,DIA6_0,AGEADJPREV,GENDER,GENM,,,,
6384b0f15cf8afb9bcf12f54,2020,2020,CT,Connecticut,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.0,14.9,,,10.4,21.0,Race/Ethnicity,"Other, non-Hispanic",,,,,,9,DIA,DIA2_1,AGEADJPREV,RACE,OTH,,,,
6384b0f15cf8afb9bcf12f55,2020,2020,AL,Alabama,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,47.0,47.7,,,39.2,56.3,Race/Ethnicity,"White, non-Hispanic",,,,,,1,DIA,DIA12_1,CRDPREV,RACE,WHT,,,,
6384b0f15cf8afb9bcf12f56,2020,2020,DE,Delaware,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,13.0,13.6,,,11.6,15.9,Gender,Male,,,,,,10,DIA,DIA2_1,CRDPREV,GENDER,GENM,,,,
6384b0f15cf8afb9bcf12f59,2020,2020,CT,Connecticut,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,81.0,81.7,,,74.0,87.4,Gender,Male,,,,,,9,DIA,DIA12_2,CRDPREV,GENDER,GENM,,,,
6384b0f15cf8afb9bcf12f5a,2020,2020,DE,Delaware,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,46.0,46.4,,,33.9,59.4,Race/Ethnicity,"White, non-Hispanic",,,,,,10,DIA,DIA11_3,AGEADJPREV,RACE,WHT,,,,
6384b0f15cf8afb9bcf12f66,2020,2020,AK,Alaska,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,60.0,60.0,,,43.1,74.8,Gender,Male,,,,,,2,DIA,DIA12_1,CRDPREV,GENDER,GENM,,,,
6384b0f15cf8afb9bcf12f67,2020,2020,FL,Florida,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,12.0,12.3,,,11.1,13.6,Race/Ethnicity,"White, non-Hispanic",,,,,,12,DIA,DIA2_1,CRDPREV,RACE,WHT,,,,
6384b0f15cf8afb9bcf12f68,2020,2020,CO,Colorado,BRFSS,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,56.0,56.5,,,47.2,65.3,Race/Ethnicity,Hispanic,,,,,,8,DIA,DIA8_0,AGEADJPREV,RACE,HIS,,,,
6384b0f15cf8afb9bcf12f69,2020,2020,CT,Connecticut,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.0,13.5,,,10.2,17.5,Race/Ethnicity,"Black, non-Hispanic",,,,,,9,DIA,DIA2_1,AGEADJPREV,RACE,BLK,,,,
6384b0f15cf8afb9bcf12f6a,2020,2020,FL,Florida,BRFSS,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,56.0,56.4,,,51.2,61.4,Overall,Overall,,,,,,12,DIA,DIA8_0,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f6c,2020,2020,AZ,Arizona,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,75.0,75.1,,,61.9,84.8,Race/Ethnicity,Hispanic,,,,,,4,DIA,DIA13_2,CRDPREV,RACE,HIS,,,,
6384b0f15cf8afb9bcf12f71,2020,2020,GA,Georgia,BRFSS,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,71.0,71.7,,,65.0,77.5,Race/Ethnicity,"Black, non-Hispanic",,,,,,13,DIA,DIA6_0,CRDPREV,RACE,BLK,,,,
6384b0f15cf8afb9bcf12f72,2020,2020,AZ,Arizona,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,36.0,36.2,,,27.9,45.4,Gender,Female,,,,,,4,DIA,DIA13_1,CRDPREV,GENDER,GENF,,,,
6384b0f15cf8afb9bcf12f73,2020,2020,DC,District of Columbia,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,7.0,7.5,,,6.5,8.7,Overall,Overall,,,,,,11,DIA,DIA2_1,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f74,2020,2020,CT,Connecticut,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,19.0,19.6,,,11.1,32.4,Gender,Male,,,,,,9,DIA,DIA11_3,AGEADJPREV,GENDER,GENM,,,,
6384b0f15cf8afb9bcf12f75,2020,2020,DE,Delaware,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,70.0,70.3,,,61.5,77.8,Overall,Overall,,,,,,10,DIA,DIA12_2,AGEADJPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f76,2020,2020,AK,Alaska,BRFSS,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,67.0,67.0,,,58.5,74.6,Overall,Overall,,,,,,2,DIA,DIA8_0,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f77,2020,2020,CA,California,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,18.0,18.1,,,12.6,25.2,Overall,Overall,,,,,,6,DIA,DIA11_3,AGEADJPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f78,2020,2020,AK,Alaska,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,38.0,38.2,,,27.3,50.4,Overall,Overall,,,,,,2,DIA,DIA11_3,AGEADJPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f79,2020,2020,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,19.0,19.8,,,11.7,31.6,Gender,Male,,,,,,6,DIA,DIA13_1,CRDPREV,GENDER,GENM,,,,
6384b0f15cf8afb9bcf12f7a,2020,2020,FL,Florida,BRFSS,Diabetes,Diabetes prevalence among women aged 18-44 years,,%,Crude Prevalence,5.0,5.5,,,3.9,7.7,Overall,Overall,,,,,,12,DIA,DIA2_2,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f7b,2020,2020,AZ,Arizona,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,22.0,22.4,,,19.2,26.0,Overall,Overall,,,,,,4,DIA,DIA11_3,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f7c,2020,2020,FL,Florida,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,65.0,65.7,,,59.8,71.2,Race/Ethnicity,"White, non-Hispanic",,,,,,12,DIA,DIA7_0,CRDPREV,RACE,WHT,,,,
6384b0f15cf8afb9bcf12f7d,2020,2020,AL,Alabama,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,48.0,48.1,,,37.3,59.0,Gender,Female,,,,,,1,DIA,DIA11_3,AGEADJPREV,GENDER,GENF,,,,
6384b0f15cf8afb9bcf12f7f,2020,2020,DC,District of Columbia,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,27.0,27.6,,,16.7,42.0,Race/Ethnicity,"Black, non-Hispanic",,,,,,11,DIA,DIA13_1,AGEADJPREV,RACE,BLK,,,,
6384b0f15cf8afb9bcf12f81,2020,2020,GA,Georgia,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,77.0,77.1,,,71.4,82.0,Gender,Female,,,,,,13,DIA,DIA13_2,CRDPREV,GENDER,GENF,,,,
6384b0f15cf8afb9bcf12f82,2020,2020,AK,Alaska,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,62.0,62.7,,,50.9,73.2,Overall,Overall,,,,,,2,DIA,DIA12_2,AGEADJPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f83,2020,2020,DE,Delaware,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,60.0,60.2,,,46.4,72.6,Gender,Male,,,,,,10,DIA,DIA12_1,CRDPREV,GENDER,GENM,,,,
6384b0f15cf8afb9bcf12f84,2020,2020,CT,Connecticut,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,56.0,56.1,,,45.9,65.8,Overall,Overall,,,,,,9,DIA,DIA12_1,AGEADJPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f85,2020,2020,FL,Florida,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,61.0,61.7,,,45.0,76.0,Race/Ethnicity,Hispanic,,,,,,12,DIA,DIA7_0,AGEADJPREV,RACE,HIS,,,,
6384b0f15cf8afb9bcf12f86,2020,2020,AK,Alaska,BRFSS,Diabetes,Diabetes prevalence among women aged 18-44 years,,%,Crude Prevalence,5.0,5.1,,,3.2,8.1,Overall,Overall,,,,,,2,DIA,DIA2_2,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f87,2020,2020,DC,District of Columbia,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,42.0,42.8,,,32.1,54.3,Overall,Overall,,,,,,11,DIA,DIA13_1,CRDPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12f8b,2020,2020,GA,Georgia,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,60.0,60.1,,,51.3,68.3,Race/Ethnicity,"Black, non-Hispanic",,,,,,13,DIA,DIA12_2,AGEADJPREV,RACE,BLK,,,,
6384b0f15cf8afb9bcf12f8d,2020,2020,GA,Georgia,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,17.0,17.9,,,10.4,28.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,,13,DIA,DIA2_1,CRDPREV,RACE,MRC,,,,
6384b0f15cf8afb9bcf12f8f,2020,2020,DC,District of Columbia,BRFSS,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,64.0,64.7,,,54.9,73.5,Gender,Female,,,,,,11,DIA,DIA8_0,CRDPREV,GENDER,GENF,,,,
6384b0f15cf8afb9bcf12f91,2020,2020,CA,California,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Crude Prevalence,10.0,10.2,,,8.7,12.0,Gender,Male,,,,,,6,DIA,DIA2_1,CRDPREV,GENDER,GENM,,,,
6384b0f15cf8afb9bcf12f97,2020,2020,DE,Delaware,BRFSS,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,,%,Crude Prevalence,45.0,45.1,,,32.6,58.3,Race/Ethnicity,"Black, non-Hispanic",,,,,,10,DIA,DIA10_0,CRDPREV,RACE,BLK,,,,
6384b0f15cf8afb9bcf12f99,2020,2020,CO,Colorado,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,76.0,76.5,,,68.4,83.1,Gender,Female,,,,,,8,DIA,DIA12_2,AGEADJPREV,GENDER,GENF,,,,
6384b0f15cf8afb9bcf12f9b,2020,2020,AR,Arkansas,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Crude Prevalence,57.0,57.9,,,49.1,66.2,Gender,Female,,,,,,5,DIA,DIA12_1,CRDPREV,GENDER,GENF,,,,
6384b0f15cf8afb9bcf12f9f,2020,2020,AR,Arkansas,BRFSS,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,63.0,63.6,,,52.6,73.4,Gender,Male,,,,,,5,DIA,DIA8_0,AGEADJPREV,GENDER,GENM,,,,
6384b0f15cf8afb9bcf12fa0,2020,2020,FL,Florida,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,67.0,67.5,,,56.0,77.2,Gender,Female,,,,,,12,DIA,DIA13_2,AGEADJPREV,GENDER,GENF,,,,
6384b0f15cf8afb9bcf12fa1,2020,2020,CA,California,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,84.0,84.3,,,75.5,90.3,Race/Ethnicity,"White, non-Hispanic",,,,,,6,DIA,DIA12_2,CRDPREV,RACE,WHT,,,,
6384b0f15cf8afb9bcf12fa3,2020,2020,CO,Colorado,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,84.0,84.2,,,76.7,89.7,Gender,Female,,,,,,8,DIA,DIA13_2,AGEADJPREV,GENDER,GENF,,,,
6384b0f15cf8afb9bcf12fa4,2020,2020,DC,District of Columbia,BRFSS,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,78.0,78.0,,,69.9,84.4,Gender,Female,,,,,,11,DIA,DIA5_0,CRDPREV,GENDER,GENF,,,,
6384b0f15cf8afb9bcf12fa5,2020,2020,CO,Colorado,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,,%,Age-adjusted Prevalence,43.0,43.8,,,33.3,54.8,Overall,Overall,,,,,,8,DIA,DIA13_1,AGEADJPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12fa6,2020,2020,GA,Georgia,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,60.0,60.5,,,54.3,66.5,Gender,Male,,,,,,13,DIA,DIA7_0,CRDPREV,GENDER,GENM,,,,
6384b0f15cf8afb9bcf12fa7,2020,2020,GA,Georgia,BRFSS,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,57.0,57.6,,,51.0,64.0,Race/Ethnicity,"Black, non-Hispanic",,,,,,13,DIA,DIA8_0,CRDPREV,RACE,BLK,,,,
6384b0f15cf8afb9bcf12faa,2020,2020,DC,District of Columbia,BRFSS,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.0,12.1,,,10.4,14.1,Race/Ethnicity,"Black, non-Hispanic",,,,,,11,DIA,DIA2_1,AGEADJPREV,RACE,BLK,,,,
6384b0f15cf8afb9bcf12fab,2020,2020,AR,Arkansas,BRFSS,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,78.0,78.4,,,72.9,83.1,Race/Ethnicity,"White, non-Hispanic",,,,,,5,DIA,DIA12_2,AGEADJPREV,RACE,WHT,,,,
6384b0f15cf8afb9bcf12fac,2020,2020,CA,California,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Crude Prevalence,81.0,81.0,,,69.9,88.7,Race/Ethnicity,"White, non-Hispanic",,,,,,6,DIA,DIA13_2,CRDPREV,RACE,WHT,,,,
6384b0f15cf8afb9bcf12fad,2020,2020,DE,Delaware,BRFSS,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,,%,Age-adjusted Prevalence,73.0,73.3,,,64.5,80.6,Overall,Overall,,,,,,10,DIA,DIA13_2,AGEADJPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12fae,2020,2020,FL,Florida,BRFSS,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,,%,Age-adjusted Prevalence,21.0,21.9,,,16.5,28.5,Overall,Overall,,,,,,12,DIA,DIA11_3,AGEADJPREV,OVERALL,OVR,,,,
6384b0f15cf8afb9bcf12fb1,2020,2020,DC,District of Columbia,BRFSS,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,,%,Crude Prevalence,65.0,65.6,,,57.7,72.7,Overall,Overall,,,,,,11,DIA,DIA7_0,CRDPREV,OVERALL,OVR,,,,
